Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
154.094466,25609.87473889577,1,676.8993146119951,6742.895385549953,5951.847956467285,-13601.99612,7838.080537,8478.580313
155.094466,25609.87473889577,1,649.8471995171824,6735.189610782328,5963.576484257271,-13953.6847,7809.824305,8505.599266
156.094466,25609.87473889577,1,622.8262760106875,6727.354904628297,5975.291488838106,-14302.00322,7779.681459,8530.562802
157.094466,25609.87473889577,1,595.8370613526522,6719.391417067234,5986.992745950062,-14647.0167,7747.740437,8553.553931
158.094466,25609.87473889577,1,568.8800721962166,6711.299300543771,5998.680031596581,-14988.78867,7714.084442,8574.651087
159.094466,25609.87473889577,1,541.9558245776302,6703.078709964875,6010.353122048558,-15327.38119,7678.791812,8593.928444
160.094466,25609.87473889577,1,515.0648339063728,6694.729802696887,6022.0117938486255,-15662.85482,7641.936383,8611.456201
161.094466,25609.87473889577,1,488.2076149552879,6686.252738562507,6033.655823815433,-15995.26863,7603.587797,8627.300853
162.094466,25609.87473889577,1,461.38468185072816,6677.647679837733,6045.2849890479165,-16324.68018,7563.811802,8641.525435
163.094466,25609.87473889577,1,434.5965480627169,6668.914791248763,6056.899066929567,-16651.14556,7522.670522,8654.18975
164.094466,25609.87473889577,1,407.84372639511207,6660.054239968829,6068.497835132694,-16974.71941,7480.2227,8665.350577
165.094466,25609.87473889577,1,381.12672897579614,6651.066195615009,6080.081071622675,-17295.45494,7436.523929,8675.061862
166.094466,25609.87473889577,1,354.4460672468697,6641.950830244968,6091.648554662214,-17613.40393,7391.62686,8683.374901
167.094466,25609.87473889577,1,327.80225195485855,6632.708318353674,6103.200062815583,-17928.61682,7345.581397,8690.3385
168.094466,25609.87473889577,1,301.1957931409422,6623.338836870055,6114.735374952857,-18241.14268,7298.434872,8695.999134
169.094466,25609.87473889577,1,274.62720013118565,6613.842565153612,6126.254270254152,-18551.02927,7250.232212,8700.401081
170.094466,25609.87473889577,1,248.0969815267904,6604.2196849909815,6137.756528213852,-18858.32306,7201.016091,8703.586562
171.094466,25609.87473889577,1,221.60564519436,6594.47038059246,6149.241928644828,-19163.06929,7150.827069,8705.595855
172.094466,25609.87473889577,1,195.15369825617427,6584.59483858848,6160.710251682653,-19465.31199,7099.703724,8706.467413
173.094466,25609.87473889577,1,168.74164708048738,6574.593248026029,6172.161277789811,-19765.09399,7047.68277,8706.237971
174.094466,25609.87473889577,1,142.3699972718291,6564.465800365039,6183.594787759903,-20062.457,6994.799173,8704.942638
175.094466,25609.87473889577,1,116.0392536613258,6554.212689474717,6195.010562721838,-20357.44161,6941.086252,8702.614996
176.094466,25609.87473889577,1,89.74992029704345,6543.834111629835,6206.408384144028,-20650.08732,6886.575775,8699.287177
177.094466,25609.87473889577,1,63.50250043432834,6533.330265506971,6217.788033838564,-20940.4326,6831.298052,8694.989952
178.094466,25609.87473889577,1,37.29749652618239,6522.701352180707,6229.149293965404,-21228.51492,6775.282017,8689.752797
179.094466,25609.87473889577,1,11.135410213640624,6511.947575119784,6240.491947036529,-21514.37073,6718.555305,8683.603966
180.094466,25609.87473889577,1,-14.983257683830288,6501.069140183197,6251.815775920121,-21798.03557,6661.144325,8676.570557
181.094466,25609.87473889577,1,-41.05800717792363,6490.066255616266,6263.120563844709,-22079.54404,6603.07433,8668.67857
182.094466,25609.87473889577,1,-67.08833912105774,6478.939132046641,6274.406094403321,-22358.92984,6544.369476,8659.952967
183.094466,25609.87473889577,1,-93.07375521593394,6467.687982480271,6285.672151557629,-22636.22582,6485.052888,8650.417722
184.094466,25609.87473889577,1,-119.0137580250771,6456.313022297333,6296.918519642085,-22911.46399,6425.146708,8640.095873
185.094466,25609.87473889577,1,-144.9078509803535,6444.814469248099,6308.144983368045,-23184.67554,6364.67215,8629.009571
186.094466,25609.87473889577,1,-170.75553839248096,6433.192543448777,6319.351327827896,-23455.89089,6303.649551,8617.180119
187.094466,25609.87473889577,1,-196.5563254605163,6421.447467377291,6330.537338499164,-23725.1397,6242.098412,8604.628017
188.094466,25609.87473889577,1,-222.3097182813267,6409.579465869025,6341.702801248626,-23992.45088,6180.037444,8591.373002
189.094466,25609.87473889577,1,-248.01522385904676,6397.588766112517,6352.847502336406,-24257.85263,6117.484605,8577.434082
190.094466,25609.87473889577,1,-273.6723501145102,6385.475597645114,6363.971228420067,-24521.37247,6054.457143,8562.82957
191.094466,25609.87473889577,1,-299.2806058946776,6373.240192348572,6375.073766558697,-24783.03726,5990.971625,8547.57712
192.094466,25609.87473889577,1,-324.83950098203286,6360.882784444624,6386.154904216981,-25042.87317,5927.043974,8531.693757
193.094466,25609.87473889577,1,-350.3485461039677,6348.403610490489,6397.214429269274,-25300.9058,5862.6895,8515.195903
194.094466,25609.87473889577,1,-375.807252942152,6335.802909374349,6408.252130003661,-25557.16009,5797.922928,8498.099406
195.094466,25609.87473889577,1,-401.2151341418785,6323.080922310772,6419.267795126007,-25811.66043,5732.758429,8480.419568
196.094466,25609.87473889577,1,-426.5717033213882,6310.237892836101,6430.261213764004,-26064.43062,5667.209642,8462.171167
196.649466,25609.87473889577,1,-451.87647508119153,6297.274066803784,6441.232175471209,-26203.98005,5630.669087,8451.803229
197.649466,25609.87473889577,1,-465.8980941107525,6290.027109239007,6447.311291572572,-26454.11348,5564.504504,8432.679764
198.649466,25609.87473889577,1,-491.1213589679178,6276.875938392385,6458.246915711186,-26702.5751,5497.988245,8413.023273
199.649466,25609.87473889577,1,-516.291590734656,6263.604609634285,6469.159547190164,-26949.38681,5431.132259,8392.846851
200.649466,25609.87473889577,1,-541.4083075785215,6250.213377017069,6480.048977109563,-27194.57004,5363.948066,8372.163169
201.649466,25609.87473889577,1,-566.4710286915029,6236.702496888408,6490.9149970135895,-27438.1457,5296.446779,8350.984484
202.649466,25609.87473889577,1,-591.4792742992263,6223.072227886383,6501.757398894587,-27680.13427,5228.639118,8329.322665
203.649466,25609.87473889577,1,-616.432565670139,6209.322830934529,6512.575975197016,-27920.55576,5160.535431,8307.189201
204.649466,25609.87473889577,1,-641.3304251246745,6195.45456923684,6523.370518821433,-28159.42974,5092.145708,8284.595222
205.649466,25609.87473889577,1,-666.1723760443979,6181.467708272732,6534.140823128444,-28396.77536,5023.479597,8261.551512
206.649466,25609.87473889577,1,-690.9579428811253,6167.362515791962,6544.886681942672,-28632.61135,4954.546419,8238.068523
207.649466,25609.87473889577,1,-715.6866511660355,6153.1392618095,6555.607889556697,-28866.95604,4885.35518,8214.156387
208.649466,25609.87473889577,1,-740.3580275187428,6138.798218600361,6566.304240734998,-29099.82737,4815.914586,8189.82493
209.649466,25609.87473889577,1,-764.9715996563655,6124.339660694395,6576.975530717875,-29331.24289,4746.233056,8165.083683
210.649466,25609.87473889577,1,-789.5268964025668,6109.763864871027,6587.621555225378,-29561.21981,4676.318731,8139.941896
211.649466,25609.87473889577,1,-814.0234476965688,6095.071110153962,6598.242110461208,-29789.77495,4606.179489,8114.408546
212.649466,25609.87473889577,1,-838.4607846021577,6080.2616778058455,6608.836993116627,-30016.92479,4535.822953,8088.492347
213.649466,25609.87473889577,1,-862.8384393166584,6065.335851322872,6619.406000374345,-30242.68549,4465.2565,8062.201762
214.649466,25609.87473889577,1,-887.155945179883,6050.293916429369,6629.9489299124,-30467.07286,4394.487276,8035.545013
215.649466,25609.87473889577,1,-911.4128366830796,6035.13616107232,6640.465579908039,-30690.1024,4323.5222,8008.530087
216.649466,25609.87473889577,1,-935.6086494778268,6019.862875415845,6650.955749041576,-30911.7893,4252.367974,7981.164746
217.649466,25609.87473889577,1,-959.7429203849292,6004.474351835668,6661.419236500243,-31132.14843,4181.031094,7953.456536
218.649466,25609.87473889577,1,-983.8151874032897,5988.970884913499,6671.855841982042,-31351.19439,4109.517855,7925.412796
219.649466,25609.87473889577,1,-1007.8249897187457,5973.352771431399,6682.265365699575,-31568.94148,4037.83436,7897.04066
220.649466,25609.87473889577,1,-1031.771867712891,5957.620310366112,6692.647608383866,-31785.40373,3965.986527,7868.347071
221.649466,25609.87473889577,1,-1055.6553629718817,5941.773802883323,6703.002371288182,-32000.59488,3893.980096,7839.338784
222.649466,25609.87473889577,1,-1079.4750182952002,5925.813552331909,6713.32945619183,-32214.52842,3821.820635,7810.022372
223.649466,25609.87473889577,1,-1103.230377704418,5909.739864238118,6723.62866540396,-32427.2176,3749.513547,7780.404235
224.649466,25609.87473889577,1,-1126.9209864519185,5893.5530462997285,6733.899801767343,-32638.67537,3677.064077,7750.490604
225.649466,25609.87473889577,1,-1150.5463910296023,5877.253408380164,6744.142668662144,-32848.91449,3604.477316,7720.287547
226.649466,25609.87473889577,1,-1174.1061391775725,5860.841262502545,6754.357070009693,-33057.94744,3531.758207,7689.800976
227.649466,25609.87473889577,1,-1197.5997798927883,5844.316922843736,6764.542810276235,-33265.7865,3458.911551,7659.036651
228.649466,25609.87473889577,1,-1221.0268634377012,5827.680705728313,6774.699694476669,-33472.44371,3385.942012,7628.000183
229.649466,25609.87473889577,1,-1244.3869413488642,5810.932929622522,6784.827528178286,-33677.93088,3312.854121,7596.697044
230.649466,25609.87473889577,1,-1267.6795664455076,5794.073915128174,6794.92611750449,-33882.25961,3239.652281,7565.132566
231.649466,25609.87473889577,1,-1290.904292838119,5777.103984976511,6804.995269138507,-34085.44132,3166.340773,7533.311952
232.649466,25609.87473889577,1,-1314.0606759369623,5760.02346402203,6815.0347903270895,-34287.48718,3092.923757,7501.240271
233.649466,25609.87473889577,1,-1337.1482724605912,5742.832679236259,6825.0444888842,-34488.40819,3019.405278,7468.922473
234.649466,25609.87473889577,1,-1360.1666404443408,5725.5319597015,6835.024173194699,-34688.21515,2945.789272,7436.363384
235.649466,25609.87473889577,1,-1383.115339248783,5708.121636604539,6844.973652218005,-34886.91866,2872.079566,7403.567716
236.649466,25609.87473889577,1,-1405.993929568162,5690.602043230283,6854.892735491756,-35084.52916,2798.279883,7370.540065
237.649466,25609.87473889577,1,-1428.8019734388076,5672.973514955407,6864.781233135453,-35281.05688,2724.393846,7337.28492
238.649466,25609.87473889577,1,-1451.5390342475157,5655.236389241914,6874.638955854097,-35476.51189,2650.424983,7303.806663
239.649466,25609.87473889577,1,-1474.2046767399074,5637.391005630683,6884.465714941813,-35670.90409,2576.376724,7270.109574
240.649466,25609.87473889577,1,-1496.7984670287592,5619.437705734976,6894.261322285459,-35864.2432,2502.252413,7236.197832
241.649466,25609.87473889577,1,-1519.319972602313,5601.376833233875,6904.02559036823,-36056.53879,2428.055302,7202.07552
242.649466,25609.87473889577,1,-1541.7687623325533,5583.208733865735,6913.758332273248,-36247.80025,2353.788562,7167.746629
