Time (sec),Link Budget (kbps),Antenna X,Antenna Y,Antenna Z,Satelite X,Satelite Y,Satelite Z,Slant Distance (km)
714970.1988,4069.2824025316977,-4068.266827388515,807.6986322059452,8009.129347201209,-147524.9678,-61061.59946,-60671.06391,170659.32159191894
715030.1988,4074.558598136236,-4071.4483506677257,777.4210904005465,8010.508706414488,-147428.3397,-61032.00804,-60657.43443,170548.79138051998
715090.1988,4079.8433822535058,-4074.5083028420654,747.1286664634197,8011.835358100945,-147331.669,-61002.39917,-60643.78751,170438.29625540267
715150.1988,4085.1367617265323,-4077.446625335027,716.8219402808688,8013.109276864556,-147234.9557,-60972.77283,-60630.12312,170327.83642515453
715210.1988,4090.438747670238,-4080.263261898455,686.5014920129856,8014.330438318759,-147138.1997,-60943.129,-60616.44122,170217.412008661
715270.1988,4095.749346816445,-4082.958158613621,656.1679020825436,8015.498819086924,-147041.401,-60913.46765,-60602.7418,170107.02321570713
715330.1988,4101.068566169632,-4085.53126389226,625.8217511638861,8016.614396802799,-146944.5596,-60883.78877,-60589.02482,169996.67024959114
715390.1988,4106.3964167977165,-4087.9825284775466,595.4636201718104,8017.677150110938,-146847.6754,-60854.09233,-60575.29026,169886.35322876662
715450.1988,4111.7329098611235,-4090.3119054450494,565.0940902504494,8018.687058667107,-146750.7483,-60824.37831,-60561.53809,169776.07226964537
715510.1988,4117.078052319792,-4092.5193502036295,534.7137427621415,8019.644103138679,-146653.7783,-60794.64669,-60547.76829,169665.82757506976
715570.1988,4122.431855829575,-4094.604820496283,504.3231592763095,8020.548265205003,-146556.7653,-60764.89744,-60533.98082,169555.61925051283
715630.1988,4127.794323170404,-4096.56827640096,473.9229215583214,8021.399527557752,-146459.7094,-60735.13054,-60520.17567,169445.44758358112
715690.1988,4133.165470028363,-4098.409680331324,443.5136115584032,8022.197873901251,-146362.6104,-60705.34597,-60506.3528,169335.31259603467
715750.1988,4138.545299674242,-4100.12899703748,413.09581140030696,8022.943288952802,-146265.4684,-60675.54371,-60492.51218,169225.21456406306
715810.1988,4143.933827524355,-4101.726193606633,382.67010337045576,8023.635758442959,-146168.2832,-60645.72373,-60478.6538,169115.1535146409
715870.1988,4149.331061471196,-4103.201239463735,352.2370699066064,8024.275269115817,-146071.0548,-60615.88601,-60464.77761,169005.12962851406
715930.1988,4154.737008661369,-4104.5541063720575,321.7972935867433,8024.861808729255,-145973.7832,-60586.03053,-60450.8836,168895.14310094615
715990.1988,4160.151676863533,-4105.784768433738,291.351357117931,8025.395366055176,-145876.4684,-60556.15726,-60436.97174,168785.19411380892
716050.1988,4165.575082216335,-4106.893202090276,260.89984332515724,8025.87593087972,-145779.1102,-60526.26618,-60423.04199,168675.28267884848
716110.1988,4171.007232058342,-4107.879386122986,230.4433351401749,8026.3034940034595,-145681.7086,-60496.35727,-60409.09434,168565.40898628876
716170.1988,4176.448134379281,-4108.743301653398,199.98241559034568,8026.678047241574,-145584.2636,-60466.43051,-60395.12875,168455.5732124799
716230.1988,4181.897796997757,-4109.484932143621,169.5176677874765,8026.999583424013,-145486.7752,-60436.48587,-60381.1452,168345.77553658403
716290.1988,4187.356236549418,-4110.104263396657,139.04967491666002,8027.268096395623,-145389.2432,-60406.52332,-60367.14365,168236.01595997912
716350.1988,4192.823456078435,-4110.601283556687,108.5790202251078,8027.483581016277,-145291.6677,-60376.54286,-60353.12409,168126.29475726667
716410.1988,4198.299468749524,-4110.975983109274,78.10628701098585,8027.646033160961,-145194.0486,-60346.54444,-60339.08647,168016.6119991202
716470.1988,4203.784286106557,-4111.228354881567,47.63205861225151,8027.755449719865,-145096.3858,-60316.52806,-60325.03078,167906.96778876113
716530.1988,4209.277916692464,-4111.358394042425,17.156918395532102,8027.811828598433,-144998.6793,-60286.49368,-60310.95699,167797.36228914172
716590.1988,4214.780368747948,-4111.366098102515,-13.318550255238732,8027.815168717404,-144900.9291,-60256.44128,-60296.86507,167687.79566867513
716650.1988,4220.2916592339225,-4111.251466914358,-43.79376394969131,8027.765470012841,-144803.135,-60226.37084,-60282.75498,167578.26792204796
716710.1988,4225.811792114166,-4111.014502672333,-74.26813930238404,8027.662733436124,-144705.2971,-60196.28234,-60268.6267,167468.77930223828
716770.1988,4231.340780230091,-4110.655209912638,-104.74109294392792,8027.506960953933,-144607.4153,-60166.17574,-60254.48021,167359.329885395
716830.1988,4236.878636202628,-4110.17359551319,-135.2120415321465,8027.298155548212,-144509.4895,-60136.05104,-60240.31547,167249.91975213346
716890.1988,4242.425364536691,-4109.569668693512,-165.68040176324575,8027.036321216113,-144411.5198,-60105.9082,-60226.13246,167140.54914301704
716950.1988,4247.980982626064,-4108.843441014542,-196.14559038298285,8026.7214629699165,-144313.506,-60075.7472,-60211.93114,167031.21804403584
717010.1988,4253.54549899684,-4107.99492637842,-226.60702419782683,8026.353586836939,-144215.4481,-60045.56801,-60197.7115,166921.92661598552
717070.1988,4259.118926991215,-4107.024141028218,-257.0641200861255,8025.932699859412,-144117.346,-60015.37062,-60183.47349,166812.67492479028
717130.1988,4264.70127138451,-4105.931103547631,-287.51629500926765,8025.458810094356,-144019.1998,-59985.15499,-60169.21709,166703.4632039846
717190.1988,4270.292549551639,-4104.715834860617,-317.9629660228434,8024.931926613415,-143921.0093,-59954.92111,-60154.94227,166594.2914402006
717250.1988,4275.892766223253,-4103.378358231001,-348.40355028780414,8024.352059502695,-143822.7746,-59924.66895,-60140.64901,166485.1598670185
717310.1988,4281.501943677193,-4101.9186992620325,-378.8374650815708,8023.719219862562,-143724.4954,-59894.39849,-60126.33727,166376.06837594075
717370.1988,4287.120082696491,-4100.336885895884,-409.2641278093838,8023.033419807431,-143626.1719,-59864.1097,-60112.00702,166267.01727681962
717430.1988,4292.747196863272,-4098.632948413127,-439.6829560151632,8022.294672465536,-143527.804,-59833.80255,-60097.65824,166158.0066300561
717490.1988,4298.38330404851,-4096.806919432151,-470.0933673928548,8021.502991978681,-143429.3915,-59803.47703,-60083.2909,166049.03641341653
717550.1988,4304.028409784931,-4094.8588339085295,-500.4947797975251,8020.658393501965,-143330.9345,-59773.13311,-60068.90496,165940.10684336408
717610.1988,4309.682527942081,-4092.788729134372,-530.8866112565088,8019.760893203492,-143232.4329,-59742.77076,-60054.5004,165831.21797494785
717670.1988,4315.3456681811285,-4090.596644737577,-561.2682799805484,8018.810508264065,-143133.8867,-59712.38997,-60040.07718,165722.36994426273
717730.1988,4321.017849094812,-4088.28262268111,-591.6392043749311,8017.807256876851,-143035.2957,-59681.99069,-60025.63529,165613.56271584
717790.1988,4326.699071798952,-4085.846707262173,-621.9988030506202,8016.7511582470415,-142936.6601,-59651.57292,-60011.17468,165504.79658942626
717850.1988,4332.389359307179,-4083.288945111368,-652.3464948353903,8015.642232591479,-142837.9796,-59621.13663,-59996.69533,165396.07144508246
717910.1988,4338.088717412517,-4080.609385191805,-682.6816987849461,8014.480501138268,-142739.2543,-59590.68179,-59982.19721,165287.38749254242
717970.1988,4343.797165404756,-4077.8080787981594,-713.0038341940472,8013.265986126374,-142640.484,-59560.20837,-59967.68028,165178.74468393612
718030.1988,4349.514704202509,-4074.885079555696,-743.3123206076234,8011.9987108051955,-142541.6689,-59529.71635,-59953.14453,165070.14332103726
718090.1988,4355.241357558697,-4071.8404434192375,-773.6065778318866,8010.678699434118,-142442.8087,-59499.20572,-59938.58991,164961.5832714615
718150.1988,4360.97713175992,-4068.674228672101,-803.8860259453895,8009.305977282054,-142343.9035,-59468.67643,-59924.0164,164853.06473464688
718210.1988,4366.722041498265,-4065.386495924965,-834.1500853103198,8007.880570626947,-142244.9532,-59438.12847,-59909.42397,164744.58775056424
718270.1988,4372.476101958575,-4061.9773081147255,-864.398176583305,8006.402506755287,-142145.9577,-59407.56181,-59894.81259,164636.15235023986
718330.1988,4378.239324011252,-4058.4467305032936,-894.6297207266994,8004.871813961572,-142046.917,-59376.97643,-59880.18222,164527.75864617285
718390.1988,4384.011718172567,-4054.794830676334,-924.8441390196158,8003.288521547776,-141947.8311,-59346.37231,-59865.53284,164419.4067572662
718450.1988,4389.793304793878,-4051.021678541973,-955.040853069007,8001.652659822783,-141848.6998,-59315.7494,-59850.86442,164311.09661806904
718510.1988,4395.584090187022,-4047.1273463294697,-985.2192848207384,7999.964260101811,-141749.5232,-59285.1077,-59836.17692,164202.82842652264
718570.1988,4401.384089840487,-4043.111908587823,-1015.3788565706524,7998.223354705809,-141650.3012,-59254.44718,-59821.47032,164094.6022085874
718630.1988,4407.193319999943,-4038.9754421843513,-1045.5189909756243,7996.429976960836,-141551.0337,-59223.7678,-59806.74458,163986.41797657308
718690.1988,4413.011791505157,-4034.7180263032137,-1075.6391110646227,7994.584161197432,-141451.7207,-59193.06955,-59791.99968,163878.2758437096
718750.1988,4418.839520636719,-4030.339742443905,-1105.738640249745,7992.685942749951,-141352.3621,-59162.3524,-59777.23558,163770.17582214915
718810.1988,4424.676519271041,-4025.840674419687,-1135.8170023372604,7990.735357955891,-141252.9579,-59131.61632,-59762.45224,163662.11800603577
718870.1988,4430.522803057739,-4021.220908355985,-1165.8736215386389,7988.732444155197,-141153.508,-59100.86129,-59747.64965,163554.10241976578
718930.1988,4436.378384086135,-4016.480532688741,-1195.907922481574,7986.677239689545,-141054.0124,-59070.08728,-59732.82777,163446.12915376105
718990.1988,4442.243278910842,-4011.619638162733,-1225.9193302209478,7984.569783901608,-140954.471,-59039.29427,-59717.98656,163338.19821626812
719050.1988,4448.117499391249,-4006.638317829792,-1255.9072702500307,7982.410117134298,-140854.8838,-59008.48223,-59703.126,163230.309702254
719110.1988,4454.001062093547,-4001.536667047088,-1285.8711685111894,7980.198280730008,-140755.2507,-58977.65114,-59688.24606,163122.4636203727
719170.1988,4459.893984331083,-3996.3147834752576,-1315.8104514070678,7977.934317029809,-140655.5716,-58946.80096,-59673.3467,163014.65996618688
719230.1988,4465.796273748905,-3990.9727670765456,-1345.724545811523,7975.618269372638,-140555.8466,-58915.93167,-59658.42789,162906.89891226956
719290.1988,4471.707951870867,-3985.510720112896,-1375.6128790805924,7973.250182094477,-140456.0755,-58885.04325,-59643.4896,162799.18037781538
719350.1988,4477.62903135953,-3979.9287471439934,-1405.4748790634585,7970.830100527499,-140356.2583,-58854.13567,-59628.5318,162691.5044442695
719410.1988,4483.559529638353,-3974.226955025258,-1435.3099741133988,7968.3580709992,-140256.3949,-58823.20891,-59613.55445,162583.87110674242
719470.1988,4489.49945493776,-3968.405452905798,-1465.117593098732,7965.834140831514,-140156.4854,-58792.26293,-59598.55753,162476.28052735527
719530.1988,4495.448829550167,-3962.464352226331,-1494.89716541375,7963.258358339904,-140056.5296,-58761.29771,-59583.541,162368.73261362268
719590.1988,4501.407671066501,-3956.403766717037,-1524.6481209896392,7960.630772832441,-139956.5274,-58730.31323,-59568.50483,162261.2273591514
719650.1988,4507.375988097291,-3950.2238123953935,-1554.3698903053971,7957.951434608861,-139856.4789,-58699.30946,-59553.44899,162153.76491976058
719710.1988,4513.353799090607,-3943.924607563945,-1584.06190439873,7955.220394959594,-139756.384,-58668.28636,-59538.37344,162046.3452740544
719770.1988,4519.341121392711,-3937.506272808045,-1613.7235948769462,7952.437706164793,-139656.2426,-58637.24393,-59523.27816,161938.96842116615
719830.1988,4525.337973942021,-3930.9689309935534,-1643.3543939277924,7949.60342149333,-139556.0546,-58606.18212,-59508.16311,161831.6343323918
719890.1988,4531.344365846507,-3924.312707264446,-1672.9537343305117,7946.717595201759,-139455.8201,-58575.10091,-59493.02825,161724.3431553027
719950.1988,4537.360319939006,-3917.537729040479,-1702.5210494664111,7943.780282533309,-139355.5389,-58544.00028,-59477.87356,161617.09479248288
720010.1988,4543.385845723294,-3910.644126014711,-1732.055773329907,7940.791539716806,-139255.2111,-58512.88019,-59462.69901,161509.88938482397
720070.1988,4549.42096683096,-3903.632030151029,-1761.5573405393077,7937.751423965597,-139154.8365,-58481.74063,-59447.50455,161402.72682210724
720130.1988,4555.465702240625,-3896.5015756816183,-1791.0251863476387,7934.659993476463,-139054.415,-58450.58156,-59432.29016,161295.60707798466
720190.1988,4561.5200616752145,-3889.2528991044032,-1820.458746653452,7931.517307428496,-138953.9467,-58419.40296,-59417.0558,161188.53029047023
720250.1988,4567.584064368019,-3881.886139180424,-1849.8574580116228,7928.323425981971,-138853.4315,-58388.20479,-59401.80145,161081.49642940267
720310.1988,4573.657729823438,-3874.401436931185,-1879.22075764414,7925.078410277199,-138752.8693,-58356.98704,-59386.52706,160974.5054607081
720370.1988,4579.741072620668,-3866.7989356359535,-1908.5480834508808,7921.782322433346,-138652.2601,-58325.74968,-59371.23261,160867.55743770296
720430.1988,4585.8341131556845,-3859.0787808290174,-1937.83887402036,7918.435225547251,-138551.6038,-58294.49267,-59355.91805,160760.65231194807
720490.1988,4591.936865843697,-3851.2411202969047,-1967.0925686404896,7915.037183692218,-138450.9004,-58263.21599,-59340.58337,160653.790140623
720550.1988,4598.04935597733,-3843.286104075543,-1996.3086073093068,7911.588261916784,-138350.1497,-58231.91961,-59325.22852,160546.9707911788
720610.1988,4604.171593948073,-3835.2138844473952,-2025.486430745695,7908.088526243482,-138249.3518,-58200.60351,-59309.85347,160440.1943923638
720670.1988,4610.3036003137795,-3827.024615938561,-2054.625480400041,7904.538043667577,-138148.5066,-58169.26766,-59294.45818,160333.46089574555
720730.1988,4616.4453955195295,-3818.7184553157545,-2083.7251984651184,7900.936882155761,-138047.614,-58137.91202,-59279.04263,160226.77025585633
720790.1988,4622.596995218655,-3810.295561583394,-2112.785027886482,7897.285110644888,-137946.674,-58106.53658,-59263.60678,160120.12251119726
720850.1988,4628.75841559964,-3801.756095980497,-2141.8044123733216,7893.582799040632,-137845.6866,-58075.14131,-59248.15059,160013.5176913339
720910.1988,4634.929687715634,-3793.100221977613,-2170.782796409058,7889.830018216152,-137744.6515,-58043.72616,-59232.67403,159906.9555698016
720970.1988,4641.110817527779,-3784.3281052736897,-2199.719625261987,7886.026840010738,-137643.5689,-58012.29113,-59217.17707,159800.4363545372
721030.1988,4647.30182673469,-3775.439913792906,-2228.614344995888,7882.173337228432,-137542.4387,-57980.83618,-59201.65967,159693.9599820555
721090.1988,4653.502741649038,-3766.435817681447,-2257.466402480637,7878.26958363664,-137441.2607,-57949.36128,-59186.1218,159587.5263108768
721150.1988,4659.713574360043,-3757.315989304263,-2286.275245402789,7874.315653964716,-137340.035,-57917.8664,-59170.56342,159481.1354446829
721210.1988,4665.934351075233,-3748.0806032417545,-2315.040322276154,7870.311623902529,-137238.7614,-57886.35152,-59154.98451,159374.78724583006
721270.1988,4672.165084869829,-3738.7298362864417,-2343.7610824523526,7866.257570099021,-137137.44,-57854.8166,-59139.38501,159268.48180222817
721330.1988,4678.405801849768,-3729.263867439573,-2372.436976131359,7862.153570160734,-137036.0706,-57823.26163,-59123.76491,159162.21898006147
721390.1988,4684.656520526954,-3719.682877907696,-2401.0674543720224,7857.999702650326,-136934.6532,-57791.68656,-59108.12415,159055.99877612034
721450.1988,4690.917257502251,-3709.987051099202,-2429.651969102579,7853.7960470850685,-136833.1878,-57760.09138,-59092.46272,158949.82122023494
721510.1988,4697.188035831787,-3700.176572620817,-2458.189973131096,7849.542683935329,-136731.6743,-57728.47605,-59076.78058,158843.68623347103
721570.1988,4703.468878804722,-3690.251630273992,-2486.6809201561296,7845.239694623004,-136630.1126,-57696.84054,-59061.07768,158737.59373422698
721630.1988,4709.759808944157,-3680.2124140513993,-2515.124264776908,7840.887161520004,-136528.5026,-57665.18483,-59045.354,158631.54365508392
721690.1988,4716.060839952106,-3670.059116133237,-2543.519462503956,7836.485167946644,-136426.8444,-57633.50889,-59029.60949,158525.53607805216
721750.1988,4722.372000076316,-3659.791930883562,-2571.8659697694734,7832.0337981700595,-136325.1378,-57601.81268,-59013.84413,158419.5708411398
721810.1988,4728.693302668618,-3649.411054846572,-2600.1632439377368,7827.533137402592,-136223.3829,-57570.09619,-58998.05788,158313.6480336401
721870.1988,4735.0247823274285,-3638.916686742836,-2628.410743315489,7822.983271800156,-136121.5794,-57538.35937,-58982.25069,158207.76738981763
721930.1988,4741.366447182245,-3628.309027465504,-2656.607927162312,7818.384288460597,-136019.7275,-57506.6022,-58966.42255,158101.92908801135
721990.1988,4747.7183318642765,-3617.588280076447,-2684.7542557009733,7813.736275422014,-135917.8269,-57474.82466,-58950.5734,157996.13286480273
722050.1988,4754.080450516906,-3606.754649802379,-2712.8491901277603,7809.039321661078,-135815.8777,-57443.02671,-58934.70322,157890.37879974375
722110.1988,4760.452827806896,-3595.8083440309224,-2740.8921926227963,7804.293517091334,-135713.8798,-57411.20832,-58918.81197,157784.66679799222
722170.1988,4766.8354835406535,-3584.7495723066454,-2768.882726360336,7799.498952561473,-135611.8332,-57379.36946,-58902.89961,157678.99684649752
722230.1988,4773.2284473672835,-3573.578546327038,-2796.8202555190387,7794.655719853596,-135509.7377,-57347.51011,-58886.96611,157573.36877049593
722290.1988,4779.631734606363,-3562.295479938497,-2824.7042452921837,7789.763911681464,-135407.5934,-57315.63023,-58871.01143,157467.78263332092
722350.1988,4786.045375562775,-3550.900589132139,-2852.5341618980865,7784.823621688692,-135305.4001,-57283.7298,-58855.03553,157362.2382520963
722410.1988,4792.469390745517,-3539.394092039788,-2880.309472590049,7779.834944447004,-135203.1578,-57251.80878,-58839.03838,157256.73560677766
722470.1988,4798.903801138486,-3527.7762089297225,-2908.029645666734,7774.797975454389,-135100.8665,-57219.86714,-58823.01993,157151.27467036675
722530.1988,4805.348637155504,-3516.0471622024797,-2935.694150482301,7769.712811133287,-134998.526,-57187.90486,-58806.98016,157045.85526264083
722590.1988,4811.803919922172,-3504.207176386593,-2963.302457456568,7764.579548828733,-134896.1363,-57155.92191,-58790.91903,156940.4773569563
722650.1988,4818.26967094945,-3492.2564781342985,-2990.854038085138,7759.398286806502,-134793.6974,-57123.91825,-58774.8365,156835.14092127242
722710.1988,4824.745916653964,-3480.195296217195,-3018.348364949531,7754.169124251226,-134691.2092,-57091.89386,-58758.73253,156729.8458447914
722770.1988,4831.232678928933,-3468.023861521865,-3045.7849117272704,7748.892161264494,-134588.6717,-57059.8487,-58742.60708,156624.59209158976
722830.1988,4837.729989458465,-3455.742407045453,-3073.1631532019574,7743.567498862933,-134486.0847,-57027.78274,-58726.46013,156519.3794683161
722890.1988,4844.237870651852,-3443.351167891208,-3100.482565273332,7738.195238976281,-134383.4482,-56995.69596,-58710.29162,156414.20793357852
722950.1988,4850.756349670775,-3430.850381263977,-3127.7426249673026,7732.775484445433,-134280.7621,-56963.58832,-58694.10153,156309.0773704222
723010.1988,4857.285443849546,-3418.240286465676,-3154.9428104459566,7727.308339020468,-134178.0265,-56931.4598,-58677.88981,156203.9878215267
723070.1988,4863.825186214051,-3405.521124890693,-3182.0826010175488,7721.793907358668,-134075.2412,-56899.31036,-58661.65643,156098.93907810643
723130.1988,4870.375604880963,-3392.6931400213057,-3209.161477146429,7716.232295022523,-133972.4061,-56867.13997,-58645.40135,155993.9310123511
723190.1988,4876.936717720566,-3379.756577422921,-3236.17892046316,7710.623608477672,-133869.5213,-56834.9486,-58629.12453,155888.96366192898
723250.1988,4883.508558225897,-3366.7116847395096,-3263.134413774176,7704.96795509092,-133766.5866,-56802.73622,-58612.82594,155784.03681570382
723310.1988,4890.091155437776,-3353.558711688775,-3290.027441071863,7699.265443128148,-133663.6019,-56770.5028,-58596.50553,155679.15033580418
723370.1988,4896.684527557792,-3340.2979100574044,-3316.857487544391,7693.516181752248,-133560.5673,-56738.24831,-58580.16327,155574.30425834586
723430.1988,4903.288703494844,-3326.9295336962327,-3343.6240395855675,7687.720281021031,-133457.4827,-56705.97272,-58563.79913,155469.4984501051
723490.1988,4909.903718706707,-3313.453838515401,-3370.326584804672,7681.877851885128,-133354.3479,-56673.67599,-58547.41305,155364.73267601346
723550.1988,4916.529591790709,-3299.871082479445,-3396.9646120362613,7675.989006185855,-133251.163,-56641.3581,-58531.005,155260.0069698211
723610.1988,4923.166357864446,-3286.181525602358,-3423.5376113499574,7670.053856653082,-133147.9278,-56609.01901,-58514.57495,155155.32110538986
723670.1988,4929.8140420086465,-3272.3854299426216,-3450.045074060209,7664.07251690307,-133044.6423,-56576.65869,-58498.12285,155050.6750169562
723730.1988,4936.472668962467,-3258.4830595981825,-3476.4864927360286,7658.045101436295,-132941.3065,-56544.27711,-58481.64867,154946.06864535666
723790.1988,4943.142274405651,-3244.474680701396,-3502.8613612107065,7651.971725635262,-132837.9202,-56511.87425,-58465.15237,154841.50176126836
723850.1988,4949.822879172466,-3230.3605614139337,-3529.169174591497,7645.852505762288,-132734.4835,-56479.45006,-58448.6339,154736.97436998555
723910.1988,4956.514519373248,-3216.140971921653,-3555.409429269292,7639.687558957283,-132630.9962,-56447.00451,-58432.09323,154632.4862391874
723970.1988,4963.217225812944,-3201.8161844294423,-3581.581622928209,7633.477003235515,-132527.4582,-56414.53758,-58415.53033,154528.03722175208
724030.1988,4969.931020035342,-3187.386473155923,-3607.685254555384,7627.2209574853105,-132423.8696,-56382.04923,-58398.94514,154423.62731635492
724090.1988,4976.6559335047705,-3172.852114328333,-3633.719824450304,7620.91954146584,-132320.2303,-56349.53943,-58382.33763,154319.25636860883
724150.1988,4983.3920036223935,-3158.213386177153,-3659.684834234544,7614.572875804785,-132216.5401,-56317.00815,-58365.70776,154214.92413424992
724210.1988,4990.139251774513,-3143.470568930799,-3685.579786861264,7608.181081996037,-132112.7991,-56284.45535,-58349.0555,154110.63061902905
724270.1988,4996.897716198951,-3128.6239448102565,-3711.4041866247258,7601.744282397376,-132009.0071,-56251.88101,-58332.38079,154006.3755697104
724330.1988,5003.667423887339,-3113.6737980236862,-3737.1575391697793,7595.262600228122,-131905.1641,-56219.28509,-58315.68361,153902.15890881213
724390.1988,5010.448408614346,-3098.6204147609747,-3762.8393515013295,7588.736159566783,-131801.27,-56186.66755,-58298.9639,153797.98045613593
724450.1988,5017.240697174113,-3083.4640831882584,-3788.449131993772,7582.165085348674,-131697.3248,-56154.02838,-58282.22164,153693.84014061512
724510.1988,5024.044324284117,-3068.205093442409,-3813.9863904004,7575.54950336353,-131593.3284,-56121.36752,-58265.45677,153589.73777141533
724570.1988,5030.85931721192,-3052.8437376254783,-3839.450637862799,7568.889540253093,-131489.2808,-56088.68496,-58248.66927,153485.67327365774
724630.1988,5037.685716455512,-3037.3803097991045,-3864.841386920197,7562.185323508695,-131385.1818,-56055.98065,-58231.85908,153381.6463724297
724690.1988,5044.523550018772,-3021.8151059788893,-3890.158151518796,7555.436981468808,-131281.0314,-56023.25457,-58215.02618,153277.65698564574
724750.1988,5051.372853225875,-3006.148424128724,-3915.4004470210825,7548.644643316597,-131176.8295,-55990.50668,-58198.17051,153173.7049216775
724810.1988,5058.233655359332,-2990.380564155113,-3940.567790215058,7541.808439077447,-131072.5761,-55957.73695,-58181.29203,153069.79008265652
724870.1988,5065.105991189398,-2974.5118279013345,-3965.6596993236526,7534.928499616445,-130968.2711,-55924.94535,-58164.39071,152965.91228943656
724930.1988,5071.9898907186025,-2958.542519141812,-3990.6756940137097,7528.004956635925,-130863.9145,-55892.13184,-58147.46651,152862.07143696683
724990.1988,5078.885395372724,-2942.472943576197,-4015.615295405335,7521.037942672912,-130759.5061,-55859.29639,-58130.51938,152758.26725005943
725050.1988,5085.7925357561335,-2926.303408823543,-4040.478026081031,7514.027591096594,-130655.0459,-55826.43897,-58113.54927,152654.49961898112
725110.1988,5092.711342304772,-2910.034224416416,-4065.263410094828,7506.97403610577,-130550.5339,-55793.55953,-58096.55616,152550.7684382239
725170.1988,5099.641856843178,-2893.665701794974,-4089.9709729814026,7499.877412726277,-130445.9699,-55760.65806,-58079.54,152447.07343372848
725230.1988,5106.584111217678,-2877.1981543009983,-4114.600241765156,7492.73785680841,-130341.3539,-55727.73451,-58062.50074,152343.41448332818
725290.1988,5113.538136778824,-2860.6318971719006,-4139.150744969269,7485.555505024318,-130236.6859,-55694.78885,-58045.43834,152239.79147405876
725350.1988,5120.5039758678395,-2843.967247534681,-4163.622012624729,7478.330494865391,-130131.9657,-55661.82106,-58028.35277,152136.2041314338
725410.1988,5127.481661366465,-2827.2045243998687,-4188.013576279326,7471.062964639624,-130027.1933,-55628.83108,-58011.24398,152032.65232428163
725470.1988,5134.471230923483,-2810.344048655404,-4212.324969006616,7463.753053468972,-129922.3686,-55595.8189,-57994.11192,151929.13585281448
725530.1988,5141.472717148741,-2793.3861430605025,-4236.555725414866,7456.400901286687,-129817.4916,-55562.78447,-57976.95656,151825.65459412214
725590.1988,5148.486158708227,-2776.3311322394743,-4260.705381655962,7449.006648834638,-129712.5622,-55529.72776,-57959.77785,151722.20833791612
725650.1988,5155.51159427695,-2759.179342675537,-4284.77347543424,7441.57043766063,-129607.5803,-55496.64874,-57942.57575,151618.79687635362
725710.1988,5162.549057359914,-2741.9311027044564,-4308.759546015506,7434.092410115643,-129502.5459,-55463.54737,-57925.35022,151515.42008001887
725770.1988,5169.5985932102385,-2724.5867425084257,-4332.663134235611,7426.572709351185,-129397.4588,-55430.42362,-57908.10121,151412.0776493808
725830.1988,5176.660230197919,-2707.1465941096358,-4356.4837825094055,7419.011479316499,-129292.3191,-55397.27745,-57890.82868,151308.76953497718
725890.1988,5183.7340138849795,-2689.6109913639425,-4380.221034839447,7411.40886475582,-129187.1266,-55364.10883,-57873.53259,151205.49543788924
725950.1988,5190.819978990529,-2671.980269954486,-4403.874436824744,7403.765011205605,-129081.8813,-55330.91773,-57856.21289,151102.255220353
726010.1988,5197.918166128957,-2654.2547673852528,-4427.443535669445,7396.080064991748,-128976.5831,-55297.7041,-57838.86955,150999.0486609976
726070.1988,5205.0286164254,-2636.4348229746224,-4450.92788019151,7388.354173226777,-128871.2319,-55264.46792,-57821.50251,150895.87553376655
726130.1988,5212.151359625218,-2618.520777848869,-4474.327020831344,7380.587483807038,-128765.8278,-55231.20915,-57804.11173,150792.73577997606
726190.1988,5219.286448877444,-2600.5129749356315,-4497.640509660412,7372.780145409863,-128660.3705,-55197.92775,-57786.69717,150689.62900448684
726250.1988,5226.4339200920795,-2582.4117589573502,-4520.867900389801,7364.932307490732,-128554.86,-55164.62369,-57769.25879,150586.555064668
726310.1988,5233.593809753664,-2564.217476424666,-4544.008748378771,7357.044120280396,-128449.2963,-55131.29694,-57751.79654,150483.5138117319
726370.1988,5240.766166754221,-2545.9304756297893,-4567.062610643266,7349.115734782017,-128343.6792,-55097.94745,-57734.31037,150380.5049210327
726430.1988,5247.951021762577,-2527.551106639861,-4590.029045864356,7341.14730276828,-128238.0088,-55064.57519,-57716.80025,150277.52833244667
726490.1988,5255.148418294185,-2509.0797212901284,-4612.907614396833,7333.138976778444,-128132.285,-55031.18013,-57699.26612,150174.58380373823
726550.1988,5262.358405153997,-2490.5166731773984,-4635.697878277407,7325.090910115488,-128026.5076,-54997.76224,-57681.70795,150071.67102019317
726610.1988,5269.581021081958,-2471.8623176531423,-4658.399401233235,7317.00325684314,-127920.6766,-54964.32146,-57664.12569,149968.7898138667
726670.1988,5276.816309820457,-2453.1170118167206,-4681.0117486902345,7308.876171782926,-127814.7919,-54930.85778,-57646.51929,149865.93994813334
726730.1988,5284.064310489705,-2434.281114508554,-4703.53448778141,7300.7098105112145,-127708.8535,-54897.37115,-57628.8887,149763.12125479153
726790.1988,5291.325067568993,-2415.354986303251,-4725.967187355131,7292.504329356239,-127602.8613,-54863.86153,-57611.23389,149660.33349222102
726850.1988,5298.598631942603,-2396.3389895027053,-4748.30941798339,7284.2598853951,-127496.8151,-54830.3289,-57593.55481,149557.57633139225
726910.1988,5305.885031842099,-2377.2334881291586,-4770.560751970021,7275.976636450761,-127390.7151,-54796.77321,-57575.85141,149454.84976602113
