Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z,Slant Distance (km)
165.094466,0.0,0,833.724468800022,-4551.479293318394,-2741.926450317271,-17295.45494,7436.523929,8675.061862,24550.49876109168
166.094466,0.0,0,851.9788035930329,-4543.316992643135,-2749.8406733699658,-17613.40393,7391.62686,8683.374901,24781.679980054538
167.094466,0.0,0,870.200198410941,-4535.067719485644,-2757.7406151950363,-17928.61682,7345.581397,8690.3385,25012.074287202027
168.094466,0.0,0,888.3883044425282,-4526.731631761332,-2765.6261245643045,-18241.14268,7298.434872,8695.999134,25241.679264545473
169.094466,0.0,0,906.5427735138212,-4518.308889047496,-2773.4970505258725,-18551.02927,7250.232212,8700.401081,25470.492885066196
170.094466,0.0,0,924.6632580947564,-4509.799652580262,-2781.353242407011,-18858.32306,7201.016091,8703.586562,25698.51348527506
171.094466,0.0,0,942.7494113058356,-4501.204085251506,-2789.194549817046,-19163.06929,7150.827069,8705.595855,25925.73976032509
172.094466,0.0,0,960.800886924763,-4492.522351605727,-2797.0208226502355,-19465.31199,7099.703724,8706.467413,26152.170736605563
173.094466,0.0,0,978.817339393074,-4483.754617836903,-2804.831911088642,-19765.09399,7047.68277,8706.237971,26377.805733260935
174.094466,0.0,0,996.7984238227516,-4474.90105178531,-2812.627665605004,-20062.457,6994.799173,8704.942638,26602.644378909627
175.094466,0.0,0,1014.7437960028254,-4465.961822934305,-2820.407936965597,-20357.44161,6941.086252,8702.614996,26826.686570019672
176.094466,0.0,0,1032.6531124059643,-4456.9371024070815,-2828.1725762330875,-20650.08732,6886.575775,8699.287177,27049.932447631014
177.094466,0.0,0,1050.5260301950516,-4447.827062963399,-2835.921434769388,-20940.4326,6831.298052,8694.989952,27272.38240864696
178.094466,0.0,0,1068.362207229744,-4438.631878996272,-2843.6543642385004,-21228.51492,6775.282017,8689.752797,27494.037085166427
179.094466,0.0,0,1086.1613020730288,-4429.351726528631,-2851.3712166093555,-21514.37073,6718.555305,8683.603966,27714.897289720888
180.094466,0.0,0,1103.9229739977536,-4419.986783209954,-2859.071844158648,-21798.03557,6661.144325,8676.570557,27934.964066483768
181.094466,0.0,0,1121.6468829931505,-4410.537228312869,-2866.7560994736614,-22079.54404,6603.07433,8668.67857,28154.23862966778
182.094466,0.0,0,1139.3326897713473,-4401.003242729714,-2874.4238354550957,-22358.92984,6544.369476,8659.952967,28372.72235953017
183.094466,0.0,0,1156.9800557738597,-4391.385008969084,-2882.0749053198765,-22636.22582,6485.052888,8650.417722,28590.41681005669
184.094466,0.0,0,1174.588643178071,-4381.682711152329,-2889.7091626039687,-22911.46399,6425.146708,8640.095873,28807.323681694543
185.094466,0.0,0,1192.1581149037052,-4371.896535010035,-2897.326461165181,-23184.67554,6364.67215,8629.009571,29023.444807485783
186.094466,0.0,0,1209.6881346192722,-4362.0266678784665,-2904.92665518596,-23455.89089,6303.649551,8617.180119,29238.782162419655
187.094466,0.0,0,1227.178366748512,-4352.073298695977,-2912.509599176185,-23725.1397,6242.098412,8604.628017,29453.33784157299
188.094466,0.0,0,1244.6284764768156,-4342.036617999402,-2920.075147975951,-23992.45088,6180.037444,8591.373002,29667.11404098642
189.094466,0.0,0,1262.038129757634,-4331.916817920398,-2927.623156758349,-24257.85263,6117.484605,8577.434082,29880.113061272037
190.094466,0.0,0,1279.4069933188755,-4321.714092181775,-2935.1534810322373,-24521.37247,6054.457143,8562.82957,30092.337308000107
191.094466,0.0,0,1296.7347346692836,-4311.428636093786,-2942.6659766450075,-24783.03726,5990.971625,8547.57712,30303.789282096717
192.094466,0.0,0,1314.0210221048003,-4301.060646550382,-2950.1604997853447,-25042.87317,5927.043974,8531.693757,30514.4715300264
193.094466,0.0,0,1331.2655247149205,-4290.610322025455,-2957.63690698598,-25300.9058,5862.6895,8515.195903,30724.386721801307
194.094466,0.0,0,1348.4679123890228,-4280.077862569021,-2965.095055126437,-25557.16009,5797.922928,8498.099406,30933.537550549405
195.094466,0.0,0,1365.6278558226877,-4269.463469803412,-2972.5348014357714,-25811.66043,5732.758429,8480.419568,31141.926807312284
196.094466,0.0,0,1382.7450265240086,-4258.767346919396,-2979.9560034953047,-26064.43062,5667.209642,8462.171167,31349.557322895085
196.649466,0.0,0,1392.2264788394689,-4252.795806335764,-2984.0667163390717,-26203.98005,5630.669087,8451.803229,31464.465901821248
197.649466,0.0,0,1409.276487318215,-4241.973000440348,-2991.458800010222,-26454.11348,5564.504504,8432.679764,31670.908472060757
198.649466,0.0,0,1426.2828875011205,-4231.06899067516,-2998.8319771704464,-26702.5751,5497.988245,8413.023273,31876.60029907348
199.649466,0.0,0,1443.2453538355458,-4220.083985775094,-3006.1861066753936,-26949.38681,5431.132259,8392.846851,32081.544360651485
200.649466,0.0,0,1460.163561609873,-4209.018196025533,-3013.521047745343,-27194.57004,5363.948066,8372.163169,32285.743694648772
201.649466,0.0,0,1477.0371869597293,-4197.871833258316,-3020.8366599678984,-27438.1457,5296.446779,8350.984484,32489.201335640722
202.649466,0.0,0,1493.865906874175,-4186.64511084769,-3028.1328033006725,-27680.13427,5228.639118,8329.322665,32691.920380189895
203.649466,0.0,0,1510.6493992018943,-4175.338243706221,-3035.4093380739705,-27920.55576,5160.535431,8307.189201,32893.9039338858
204.649466,0.0,0,1527.387342657364,-4163.951448280682,-3042.666124993464,-28159.42974,5092.145708,8284.595222,33095.15512410777
205.649466,0.0,0,1544.0794168269958,-4152.48494254791,-3049.9030251428567,-28396.77536,5023.479597,8261.551512,33295.67710295038
206.649466,0.0,0,1560.7253021752786,-4140.938946010629,-3057.119899986542,-28632.61135,4954.546419,8238.068523,33495.47303334411
207.649466,0.0,0,1577.3246800508896,-4129.313679693255,-3064.316611372259,-28866.95604,4885.35518,8214.156387,33694.546092597804
208.649466,0.0,0,1593.8772326927956,-4117.60936613766,-3071.493021533734,-29099.82737,4815.914586,8189.82493,33892.89946945109
