Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
7495.25142,90.78349196612365,1,-1374.719976974051,5169.108637881509,7243.625605315143,-377052.6522,-125250.4962,-62482.02742
7496.25142,90.78349196612365,1,-1395.433526710774,5150.934099952207,7252.606028578349,-377029.0434,-125237.8275,-62484.61404
7497.25142,90.78349196612365,1,-1416.0739216311763,5132.660957957813,7261.554735345704,-377005.417,-125225.174,-62487.20688
7498.25142,90.78349196612365,1,-1436.6407666172486,5114.289561700139,7270.471554312577,-376981.7732,-125212.5356,-62489.80592
7499.25142,90.78349196612365,1,-1457.13366795894,5095.820262861871,7279.356314784764,-376958.1121,-125199.9122,-62492.41112
7500.25142,90.78349196612365,1,-1477.5522333616996,5077.253414999845,7288.208846681755,-376934.4335,-125187.3037,-62495.02246
7501.25142,90.78349196612365,1,-1497.8960719539857,5058.589373538267,7297.02898053999,-376910.7377,-125174.7101,-62497.63991
7502.25142,90.78349196612365,1,-1518.164794294747,5039.828495761918,7305.8165475161,-376887.0246,-125162.1313,-62500.26344
7503.25142,90.78349196612365,1,-1538.3580123808824,5020.9711408093135,7314.571379390148,-376863.2944,-125149.5673,-62502.89302
7504.25142,90.78349196612365,1,-1558.4753396546298,5002.017669665852,7323.293308568825,-376839.547,-125137.0179,-62505.52862
7505.25142,90.78349196612365,1,-1578.516391011096,4982.96844515679,7331.982168088719,-376815.7825,-125124.4832,-62508.17021
7506.25142,90.78349196612365,1,-1598.480782805441,4963.82383194048,7340.637791619429,-376792.0009,-125111.963,-62510.81777
7507.25142,90.78349196612365,1,-1618.3681328603443,4944.5841965012605,7349.2600134668,-376768.2024,-125099.4574,-62513.47127
7508.25142,90.78349196612365,1,-1638.178060473294,4925.249907142478,7357.848668576087,-376744.3869,-125086.9661,-62516.13068
7509.25142,90.78349196612365,1,-1657.910186423867,4905.821333979436,7366.403592535107,-376720.5545,-125074.4893,-62518.79597
7510.25142,90.78349196612365,1,-1677.5641329809991,4886.298848932303,7374.924621577395,-376696.7052,-125062.0268,-62521.46712
7511.25142,90.78349196612365,1,-1697.139523910208,4866.682825719004,7383.411592585331,-376672.8392,-125049.5785,-62524.14409
7512.25142,90.78349196612365,1,-1716.6359844807944,4846.973639848053,7391.86434309327,-376648.9563,-125037.1444,-62526.82687
7513.25142,90.78349196612365,1,-1736.0531414730272,4827.171668611377,7400.282711290645,-376625.0568,-125024.7245,-62529.51541
7514.25142,90.78349196612365,1,-1755.3906231852684,4807.277291077088,7408.666536025069,-376601.1406,-125012.3186,-62532.20971
7515.25142,90.78349196612365,1,-1774.64805944111,4787.290888082228,7417.015656805418,-376577.2078,-124999.9268,-62534.90972
7516.25142,90.78349196612365,1,-1793.8250815964434,4767.212842225474,7425.329913804906,-376553.2583,-124987.5489,-62537.61543
7517.25142,90.78349196612365,1,-1812.921322546526,4747.043537859818,7433.60914786414,-376529.2924,-124975.1849,-62540.3268
7518.25142,90.78349196612365,1,-1831.9364167329736,4726.783361085246,7441.853200494158,-376505.31,-124962.8347,-62543.04382
7519.25142,90.78349196612365,1,-1850.8700001508848,4706.432699741208,7450.061913879514,-376481.3111,-124950.4984,-62545.76645
